gender,city,state,job,category,amt,dia,mes,ano,hora,minuto,is_fraud
M,Flower Mound,TX,"Surveyor, hydrographic",shopping_net,21.26,9,9,2023,15,39,1.0
M,Buffalo,NY,"Secretary, company",grocery_pos,10.22,24,4,2023,0,3,1.0
M,Mesquite,TX,"Engineer, water",grocery_pos,311.35,23,4,2023,0,31,1.0
M,Panama City,FL,Scientific laboratory technician,misc_net,936.0,13,8,2023,23,39,1.0
F,Anchorage,AK,"Engineer, broadcasting (operations)",misc_pos,874.0,12,5,2023,0,58,1.0
F,Saint Paul,MN,Seismic interpreter,shopping_net,805.59,12,3,2023,1,7,1.0
F,Saint Paul,MN,Seismic interpreter,gas_transport,755.8,12,3,2023,2,18,1.0
F,Clear Lake,MN,"Engineer, electronics",shopping_net,890.46,12,3,2023,23,37,1.0
M,Mesquite,TX,"Engineer, water",gas_transport,334.6,23,4,2023,1,51,1.0
F,Boise,ID,Banker,grocery_pos,876.71,19,4,2023,22,39,1.0
F,Bronx,NY,Fisheries officer,misc_net,949.41,3,1,2024,22,26,1.0
F,Salt Lake City,UT,"Programme researcher, broadcasting/film/video",entertainment,342.53,22,4,2023,0,51,1.0
M,Brockton,MA,Hydrogeologist,shopping_net,905.0,11,9,2023,16,58,1.0
F,Reno,NV,Best boy,health_fitness,22.48,28,7,2023,23,41,1.0
M,Burlington,WA,Fish farm manager,shopping_pos,9.41,11,7,2023,23,45,1.0
F,Leesville,LA,"Optician, dispensing",travel,1014.74,24,5,2023,23,13,1.0
F,Sayville,NY,Private music teacher,shopping_net,118.06,16,1,2024,3,25,1.0
M,Union City,IN,Agricultural engineer,grocery_pos,321.07,3,10,2023,3,48,1.0
M,Indianapolis,IN,Product manager,shopping_pos,741.06,8,4,2023,23,21,1.0
F,Rhinelander,WI,"Teacher, music",food_dining,18.78,19,7,2023,22,38,1.0
M,Panama City,FL,Scientific laboratory technician,shopping_pos,829.06,14,8,2023,23,48,1.0
F,New Milford,NJ,"Engineer, agricultural",grocery_pos,759.66,12,9,2023,0,9,1.0
M,Holt,MI,Counsellor,personal_care,793.88,24,8,2023,22,36,1.0
M,Elk Grove Village,IL,Medical laboratory scientific officer,shopping_net,1108.77,2,9,2023,22,46,1.0
F,Flint,MI,Site engineer,grocery_pos,11.61,13,11,2023,0,25,1.0
F,El Cajon,CA,Bonds trader,personal_care,248.3,16,4,2023,12,46,1.0
M,Rochester,NY,Soil scientist,grocery_pos,337.29,14,5,2023,20,5,1.0
M,Union City,IN,Agricultural engineer,shopping_pos,878.03,4,10,2023,23,48,1.0
M,Portland,OR,Merchant navy officer,grocery_net,277.62,22,9,2023,1,56,1.0
F,Saint Paul,MN,Seismic interpreter,shopping_pos,141.08,12,3,2023,3,1,1.0
F,Jacksonville,FL,"Social research officer, government",home,18.35,7,2,2024,17,18,1.0
M,Milwaukee,WI,Chiropodist,grocery_pos,312.98,22,8,2023,0,12,1.0
F,Hawthorne,FL,Games developer,travel,226.85,23,11,2023,22,22,1.0
M,Cumberland,MD,"Teacher, adult education",personal_care,877.87,15,1,2024,23,25,1.0
M,Loveland,CO,Chief Financial Officer,shopping_net,990.41,1,3,2024,23,1,1.0
M,Cumberland,MD,"Teacher, adult education",misc_net,6.14,14,1,2024,23,28,1.0
F,Saint Louis,MO,Lawyer,shopping_pos,321.47,1,3,2024,23,9,1.0
F,Rhinelander,WI,"Teacher, music",grocery_pos,8.82,18,7,2023,0,54,1.0
F,Broomfield,CO,Television production assistant,grocery_pos,274.79,15,9,2023,10,15,1.0
F,Coffeyville,KS,"Biochemist, clinical",misc_net,305.03,13,12,2023,23,47,1.0
M,Montgomery,AL,Quarry manager,misc_net,888.47,30,11,2023,23,44,1.0
F,Birdseye,IN,Chartered accountant,health_fitness,104.95,14,6,2023,23,32,1.0
F,Sherrard,IL,Medical secretary,shopping_pos,925.22,5,8,2023,22,9,1.0
F,Miami,FL,Early years teacher,kids_pets,20.46,2,3,2024,23,42,1.0
M,Milwaukee,WI,Chiropodist,kids_pets,1115.12,23,8,2023,23,8,1.0
F,New Milford,NJ,"Engineer, agricultural",home,18.77,13,9,2023,23,16,1.0
F,Salt Lake City,UT,"Librarian, public",gas_transport,298.3,14,3,2023,3,41,1.0
F,Springfield,OR,Scientific laboratory technician,shopping_pos,942.01,18,6,2023,18,33,1.0
F,Reno,NV,Best boy,shopping_net,959.56,27,7,2023,2,5,1.0
F,Boston,MA,"Engineer, manufacturing systems",misc_net,941.54,11,2,2024,22,24,1.0
F,Miami,FL,Early years teacher,home,293.49,2,3,2024,23,44,1.0
F,Moss Landing,CA,Analytical chemist,grocery_pos,836.01,24,12,2023,3,42,1.0
F,Carson City,NV,Health and safety inspector,shopping_pos,806.54,27,12,2023,23,41,1.0
M,Cumberland,MD,"Teacher, adult education",shopping_net,814.27,14,1,2024,23,57,1.0
M,Ellicott City,MD,"Civil engineer, contracting",gas_transport,12.9,2,4,2023,3,21,1.0
F,Dansville,NY,Patent attorney,grocery_pos,297.74,15,7,2023,3,58,1.0
M,Moreno Valley,CA,Paediatric nurse,grocery_pos,10.18,10,7,2023,2,16,1.0
M,Hazleton,IA,Emergency planning/management officer,shopping_pos,401.19,14,8,2023,23,25,1.0
M,Seattle,WA,"Therapist, sports",misc_net,888.32,30,12,2023,0,27,1.0
M,Ellicott City,MD,"Civil engineer, contracting",gas_transport,10.86,2,4,2023,2,3,1.0
M,Seattle,WA,"Therapist, sports",grocery_pos,9.14,29,12,2023,3,31,1.0
F,San Jose,CA,Broadcast engineer,shopping_net,990.14,18,12,2023,13,18,1.0
F,Saint Paul,MN,Seismic interpreter,food_dining,1038.87,12,3,2023,3,23,1.0
F,Richmond,VA,"Social research officer, government",grocery_pos,298.9,27,7,2023,23,45,1.0
F,District Heights,MD,Midwife,shopping_net,852.3,4,2,2024,22,15,1.0
M,Rochester,NY,Soil scientist,shopping_pos,866.23,15,5,2023,22,27,1.0
M,Oakland,CA,"Engineer, communications",misc_net,346.65,2,4,2023,2,18,1.0
M,Apopka,FL,Emergency planning/management officer,shopping_net,9.25,21,8,2023,22,34,1.0
F,Leesville,LA,"Optician, dispensing",shopping_net,10.92,24,5,2023,23,33,1.0
M,Moreno Valley,CA,Paediatric nurse,shopping_net,964.21,11,7,2023,22,36,1.0
F,Fort Worth,TX,"Social research officer, government",grocery_pos,743.54,14,11,2023,0,30,1.0
F,Miami,FL,Plant breeder/geneticist,kids_pets,227.28,18,6,2023,22,2,1.0
F,Carson City,NV,Health and safety inspector,grocery_net,280.04,26,12,2023,3,44,1.0
F,Boise,ID,Banker,shopping_net,904.03,20,4,2023,22,19,1.0
F,Schenectady,NY,Professor Emeritus,misc_pos,783.68,9,2,2024,0,12,1.0
F,Dansville,NY,Patent attorney,shopping_net,773.92,16,7,2023,15,57,1.0
F,Columbia,MD,Statistician,grocery_pos,320.38,30,7,2023,0,36,1.0
F,Berlin Heights,OH,"Production assistant, television",shopping_pos,376.32,15,10,2023,2,52,1.0
M,Hot Springs National Park,AR,Video editor,grocery_pos,289.07,3,11,2023,3,14,1.0
F,Richmond,VA,"Social research officer, government",grocery_pos,9.45,27,7,2023,0,25,1.0
F,District Heights,MD,Midwife,shopping_net,994.92,4,2,2024,16,17,1.0
M,Rio Rancho,NM,Clothing/textile technologist,misc_net,779.14,7,9,2023,21,6,1.0
M,Winston Salem,NC,General practice doctor,gas_transport,350.7,4,5,2023,3,7,1.0
M,Fort Cobb,OK,Insurance risk surveyor,shopping_net,765.95,11,6,2023,22,37,1.0
F,Birdseye,IN,Chartered accountant,grocery_pos,771.1,13,6,2023,2,18,1.0
M,Harvard,IL,Astronomer,misc_net,757.88,27,1,2024,23,31,1.0
M,Apopka,FL,Emergency planning/management officer,gas_transport,9.12,20,8,2023,3,19,1.0
F,Saint Paul,MN,Seismic interpreter,home,243.38,13,3,2023,22,9,1.0
M,Portage,MI,Research scientist (maths),grocery_pos,306.92,15,9,2023,0,48,1.0
M,Burlington,WA,Fish farm manager,grocery_pos,279.22,10,7,2023,2,4,1.0
M,Lancaster,CA,Water quality scientist,gas_transport,296.94,31,5,2023,3,5,1.0
M,Fort Cobb,OK,Insurance risk surveyor,shopping_net,1069.96,11,6,2023,22,59,1.0
M,El Segundo,CA,"Therapist, speech and language",grocery_pos,293.04,19,7,2023,2,18,1.0
F,Huntington,WV,"Therapist, speech and language",food_dining,1211.63,9,6,2023,22,52,1.0
F,Ontario,CA,"Nurse, mental health",misc_pos,819.61,20,8,2023,22,4,1.0
M,Fayetteville,AR,"Scientist, marine",shopping_net,985.42,25,8,2023,23,6,1.0
M,Snoqualmie,WA,Museum/gallery curator,shopping_pos,1101.98,22,10,2023,22,27,1.0
F,Midland,NC,Television floor manager,misc_net,832.26,30,10,2023,23,21,1.0
M,Portland,OR,Merchant navy officer,grocery_pos,302.13,22,9,2023,2,34,1.0
M,Davidson,NC,"Engineer, civil (contracting)",shopping_net,909.57,15,3,2023,23,33,1.0
F,Lake Wales,FL,Community arts worker,shopping_net,20.14,17,10,2023,23,34,1.0
M,Moreno Valley,CA,Paediatric nurse,grocery_net,9.18,10,7,2023,7,50,1.0
F,Mcminnville,OR,"Engineer, civil (contracting)",shopping_pos,1075.45,9,10,2023,23,14,1.0
M,Edinburgh,IN,"Scientist, product/process development",misc_net,8.04,28,7,2023,23,6,1.0
M,Carlsbad,NM,Nutritional therapist,shopping_net,917.72,17,7,2023,23,16,1.0
F,Two Rivers,WI,Accounting technician,grocery_pos,278.22,26,10,2023,0,32,1.0
F,Palm Coast,FL,Learning disability nurse,misc_pos,768.51,24,10,2023,3,3,1.0
M,Winston Salem,NC,General practice doctor,shopping_pos,1047.93,5,5,2023,22,31,1.0
M,Hazleton,IA,Emergency planning/management officer,gas_transport,343.32,13,8,2023,8,45,1.0
M,Levelland,TX,Firefighter,misc_pos,8.38,25,8,2023,23,52,1.0
M,College Station,TX,"Chemist, analytical",entertainment,279.67,8,5,2023,23,30,1.0
M,York,PA,Radio broadcast assistant,shopping_net,954.26,21,10,2023,22,32,1.0
F,Tiffin,OH,Architect,misc_net,18.81,18,12,2023,22,36,1.0
F,Fort Worth,TX,"Social research officer, government",health_fitness,241.21,15,11,2023,23,37,1.0
M,Oakland,CA,"Engineer, communications",shopping_net,1089.89,3,4,2023,22,11,1.0
M,Belle Vernon,PA,Solicitor,shopping_net,10.59,16,7,2023,23,34,1.0
F,Orange City,FL,Paediatric nurse,personal_care,902.91,2,6,2023,22,0,1.0
F,Fontana,CA,Hydrographic surveyor,shopping_pos,967.24,12,1,2024,15,18,1.0
F,Birdseye,IN,Chartered accountant,kids_pets,20.47,14,6,2023,23,7,1.0
F,Berlin Heights,OH,"Production assistant, television",kids_pets,24.48,16,10,2023,22,53,1.0
M,Marlborough,MA,Retail buyer,shopping_net,843.29,14,1,2024,23,38,1.0
M,Fisher,IL,Art therapist,misc_net,21.31,21,1,2024,22,44,1.0
M,Grosse Pointe,MI,"Conservator, furniture",grocery_pos,21.58,2,11,2023,22,12,1.0
M,Mesquite,TX,"Engineer, water",grocery_pos,290.62,23,4,2023,3,42,1.0
F,Hawthorne,FL,Games developer,home,9.62,23,11,2023,19,57,1.0
F,Seattle,WA,Interior and spatial designer,health_fitness,268.33,12,11,2023,12,14,1.0
F,Nashville,TN,"Buyer, retail",gas_transport,284.92,24,2,2024,1,17,1.0
M,Houston,TX,Health and safety inspector,misc_net,877.9,30,7,2023,16,26,1.0
M,Canton,GA,Barista,grocery_pos,326.18,14,12,2023,1,57,1.0
F,Two Rivers,WI,Accounting technician,grocery_pos,264.47,26,10,2023,3,8,1.0
M,El Segundo,CA,"Therapist, speech and language",misc_net,1005.46,20,7,2023,23,9,1.0
F,Nampa,ID,Technical author,grocery_pos,306.3,24,4,2023,2,12,1.0
F,Greendale,WI,Tax inspector,kids_pets,18.01,5,1,2024,23,35,1.0
F,Northampton,PA,Clothing/textile technologist,shopping_net,1038.54,28,8,2023,22,33,1.0
M,Riverside,CA,Architectural technologist,misc_net,779.08,10,4,2023,23,15,1.0
M,Lancaster,CA,Water quality scientist,shopping_net,995.97,1,6,2023,23,34,1.0
M,Davidson,NC,"Engineer, civil (contracting)",shopping_pos,1078.38,15,3,2023,23,45,1.0
F,Chandler,AZ,"Pharmacist, community",shopping_net,115.45,25,7,2023,23,4,1.0
F,Somerset,KY,Sports development officer,shopping_net,684.53,30,11,2023,23,49,1.0
F,Berlin Heights,OH,"Production assistant, television",home,140.16,16,10,2023,22,29,1.0
F,Keithville,LA,General practice doctor,shopping_net,771.89,21,12,2023,22,36,1.0
M,Saint Clair Shores,MI,Surgeon,shopping_pos,941.4,7,7,2023,23,21,1.0
F,Palm Coast,FL,Learning disability nurse,home,241.05,25,10,2023,14,50,1.0
F,Chandler,AZ,"Pharmacist, community",grocery_pos,310.16,24,7,2023,0,52,1.0
M,College Station,TX,"Chemist, analytical",travel,105.49,8,5,2023,22,48,1.0
F,Mcminnville,OR,"Engineer, civil (contracting)",shopping_net,816.83,9,10,2023,12,37,1.0
F,Evansville,IN,Quarry manager,misc_net,961.48,31,7,2023,23,17,1.0
M,Seattle,WA,"Therapist, sports",gas_transport,262.17,29,12,2023,0,31,1.0
F,Flint,MI,Site engineer,shopping_net,917.39,14,11,2023,23,52,1.0
F,Tualatin,OR,Occupational therapist,shopping_pos,844.26,13,8,2023,23,21,1.0
M,Staunton,IL,Editorial assistant,gas_transport,294.12,24,7,2023,3,52,1.0
M,Panama City,FL,Scientific laboratory technician,misc_net,903.91,13,8,2023,23,0,1.0
F,Roanoke,TX,Product manager,grocery_pos,904.31,10,5,2023,22,11,1.0
M,Koosharem,UT,"Surveyor, land/geomatics",grocery_pos,13.44,29,1,2024,0,41,1.0
M,Davis City,IA,"Programmer, systems",misc_net,847.93,11,8,2023,23,33,1.0
F,Burbank,CA,Event organiser,shopping_pos,6.36,25,11,2023,7,24,1.0
F,Salt Lake City,UT,"Librarian, public",misc_net,18.24,15,3,2023,23,12,1.0
M,Cicero,IL,Mental health nurse,grocery_pos,328.39,3,4,2023,2,32,1.0
M,Toledo,OH,"Scientist, biomedical",shopping_net,737.29,30,1,2024,23,19,1.0
F,Seabrook,TX,Broadcast journalist,grocery_pos,335.75,15,4,2023,3,25,1.0
F,Burbank,CA,Event organiser,shopping_net,93.49,25,11,2023,3,39,1.0
M,Fayetteville,AR,"Scientist, marine",shopping_pos,761.93,25,8,2023,12,21,1.0
M,Riverside,CA,Architectural technologist,misc_pos,1076.34,11,4,2023,23,19,1.0
M,Toledo,OH,"Scientist, biomedical",misc_net,976.91,29,1,2024,22,47,1.0
M,Miami,FL,Historic buildings inspector/conservation officer,misc_net,281.45,31,1,2024,3,22,1.0
F,Rhinelander,WI,"Teacher, music",shopping_net,329.66,18,7,2023,1,19,1.0
M,Flower Mound,TX,"Surveyor, hydrographic",shopping_pos,328.62,9,9,2023,23,19,1.0
M,Charlottesville,VA,"Therapist, speech and language",gas_transport,9.92,29,8,2023,1,43,1.0
F,Mahaffey,PA,Chartered accountant,kids_pets,1176.99,4,4,2023,22,43,1.0
F,Jackson,LA,Recycling officer,shopping_net,965.6,3,11,2023,15,56,1.0
M,Montgomery,AL,Quarry manager,shopping_pos,769.67,30,11,2023,23,56,1.0
F,Thornton,CA,Arts development officer,grocery_pos,341.0,27,3,2023,1,10,1.0
M,Marlborough,MA,Retail buyer,shopping_net,1037.78,14,1,2024,22,30,1.0
M,Marlborough,MA,Retail buyer,misc_net,1094.14,13,1,2024,22,14,1.0
F,Roanoke,TX,Product manager,gas_transport,311.65,10,5,2023,1,47,1.0
F,Tiffin,OH,Architect,grocery_pos,11.51,18,12,2023,0,58,1.0
F,Miami,FL,Early years teacher,shopping_pos,740.49,1,3,2024,0,56,1.0
M,Island Park,NY,Radiation protection practitioner,grocery_pos,289.81,24,4,2023,1,20,1.0
M,Brooklyn,NY,Patent examiner,grocery_pos,265.64,30,12,2023,3,2,1.0
F,Columbia,MD,Statistician,kids_pets,819.31,31,7,2023,22,50,1.0
F,El Cajon,CA,Bonds trader,health_fitness,16.47,16,4,2023,14,12,1.0
F,Coffeyville,KS,"Biochemist, clinical",gas_transport,284.45,12,12,2023,2,40,1.0
M,Davis City,IA,"Programmer, systems",shopping_net,1047.14,11,8,2023,23,27,1.0
F,Gallatin,TN,"Accountant, chartered certified",food_dining,292.62,18,7,2023,22,38,1.0
F,Lake Wales,FL,Community arts worker,grocery_pos,11.02,16,10,2023,3,3,1.0
M,Fisher,IL,Art therapist,health_fitness,1003.95,22,1,2024,22,42,1.0
F,Walnut Grove,MN,"Surveyor, insurance",shopping_pos,21.71,14,5,2023,21,37,1.0
F,Stafford,VA,Careers information officer,shopping_pos,878.22,31,10,2023,22,30,1.0
F,Janesville,WI,Pathologist,grocery_pos,323.97,8,7,2023,5,18,1.0
M,Milford,MI,Sports coach,entertainment,105.74,5,10,2023,22,26,1.0
M,Perkins,OK,Regulatory affairs officer,gas_transport,10.44,10,10,2023,6,42,1.0
M,Belle Vernon,PA,Solicitor,misc_net,967.09,15,7,2023,23,9,1.0
M,Colorado Springs,CO,Statistician,misc_net,808.28,6,12,2023,15,41,1.0
F,Palm Coast,FL,Learning disability nurse,entertainment,500.01,25,10,2023,3,7,1.0
F,Jacksonville,FL,"Social research officer, government",grocery_pos,1070.2,6,2,2024,2,5,1.0
M,Louisville,KY,Adult nurse,misc_net,705.01,31,1,2024,23,27,1.0
M,Eugene,OR,Comptroller,gas_transport,10.22,8,4,2023,3,17,1.0
M,Levelland,TX,Firefighter,shopping_net,1150.92,25,8,2023,23,23,1.0
F,Longwood,FL,"Engineer, broadcasting (operations)",shopping_net,851.46,18,5,2023,22,9,1.0
F,Buckeye,AZ,"Engineer, aeronautical",shopping_net,748.19,15,1,2024,1,57,1.0
M,College Station,TX,"Chemist, analytical",entertainment,803.6,8,5,2023,23,8,1.0
M,Shreveport,LA,"Therapist, horticultural",shopping_net,1011.23,5,11,2023,23,36,1.0
F,Miami,FL,Early years teacher,grocery_pos,887.68,1,3,2024,0,25,1.0
M,San Jose,CA,Intelligence analyst,grocery_pos,818.58,17,4,2023,7,48,1.0
M,Carlsbad,NM,Nutritional therapist,misc_net,273.44,16,7,2023,1,26,1.0
F,Sandyville,WV,Retail buyer,shopping_net,383.2,7,1,2024,15,41,1.0
F,Calhan,CO,Sports development officer,shopping_net,920.14,28,9,2023,23,19,1.0
M,Ellicott City,MD,"Civil engineer, contracting",gas_transport,13.73,2,4,2023,3,6,1.0
F,Walnut Grove,MN,"Surveyor, insurance",personal_care,23.4,14,5,2023,18,37,1.0
M,Milford,MI,Sports coach,shopping_net,848.2,5,10,2023,23,58,1.0
M,Allison Park,PA,Software engineer,shopping_pos,1125.56,4,9,2023,23,45,1.0
M,Santa Ana,CA,"Designer, textile",misc_net,736.1,1,2,2024,22,39,1.0
F,Salt Lake City,UT,"Programme researcher, broadcasting/film/video",shopping_net,974.57,21,4,2023,0,39,1.0
M,Atlanta,GA,Maintenance engineer,grocery_pos,11.52,15,12,2023,2,12,1.0
M,Fisher,IL,Art therapist,shopping_net,870.12,22,1,2024,23,23,1.0
M,Chicago,IL,"Social research officer, government",shopping_net,438.5,15,12,2023,15,37,1.0
F,Circle Pines,MN,"Programmer, systems",shopping_pos,955.05,2,6,2023,22,48,1.0
M,Newhall,CA,"Scientist, research (physical sciences)",shopping_net,855.39,9,12,2023,23,41,1.0
F,Palm Coast,FL,Learning disability nurse,entertainment,6.99,25,10,2023,5,34,1.0
M,Rio Rancho,NM,Clothing/textile technologist,shopping_pos,20.21,7,9,2023,23,20,1.0
F,Jacksonville,FL,"Social research officer, government",entertainment,1058.27,7,2,2024,2,55,1.0
M,Colorado Springs,CO,Statistician,shopping_pos,145.03,7,12,2023,23,40,1.0
F,Burbank,CA,Event organiser,personal_care,16.96,26,11,2023,22,52,1.0
M,Dadeville,AL,Ranger/warden,misc_net,13.33,8,5,2023,1,24,1.0
M,Buffalo,NY,"Secretary, company",shopping_net,1005.0,25,4,2023,23,13,1.0
F,Circle Pines,MN,"Programmer, systems",gas_transport,9.69,1,6,2023,3,40,1.0
F,Denver,CO,Clinical embryologist,misc_net,697.18,20,7,2023,0,21,1.0
M,Perkins,OK,Regulatory affairs officer,grocery_pos,313.16,10,10,2023,1,30,1.0
M,Newbury,OH,Podiatrist,grocery_pos,999.62,2,2,2024,23,53,1.0
M,Saint Clair Shores,MI,Surgeon,gas_transport,11.03,6,7,2023,7,54,1.0
M,Moreno Valley,CA,Paediatric nurse,gas_transport,321.18,10,7,2023,1,1,1.0
M,Burlington,WA,Fish farm manager,shopping_net,751.09,11,7,2023,23,59,1.0
M,Newcastle,OK,IT consultant,gas_transport,312.96,30,7,2023,3,34,1.0
M,Mesa,AZ,Associate Professor,grocery_pos,816.89,11,9,2023,0,10,1.0
M,Spring City,TN,"Designer, multimedia",food_dining,801.19,1,3,2024,22,39,1.0
M,Elk Grove Village,IL,Medical laboratory scientific officer,misc_net,958.99,2,9,2023,23,57,1.0
M,Union City,IN,Agricultural engineer,shopping_net,961.63,4,10,2023,23,42,1.0
M,Cumberland,MD,"Teacher, adult education",misc_pos,851.77,14,1,2024,23,16,1.0
F,Rhinelander,WI,"Teacher, music",shopping_net,7.7,18,7,2023,10,8,1.0
F,Sandyville,WV,Retail buyer,grocery_pos,905.33,6,1,2024,22,40,1.0
F,Saint Paul,MN,Seismic interpreter,food_dining,359.75,12,3,2023,3,0,1.0
M,Greensboro,NC,Higher education careers adviser,grocery_pos,333.71,3,7,2023,1,57,1.0
F,Roanoke,TX,Product manager,grocery_pos,10.69,10,5,2023,1,36,1.0
F,Denver,CO,Clinical embryologist,shopping_net,945.2,20,7,2023,22,52,1.0
M,Loveland,CO,Chief Financial Officer,shopping_pos,899.37,1,3,2024,23,37,1.0
M,Canton,GA,Barista,grocery_pos,290.51,14,12,2023,1,57,1.0
F,Celina,OH,Audiological scientist,home,276.18,27,2,2024,22,40,1.0
M,Newcastle,OK,IT consultant,gas_transport,858.33,30,7,2023,5,24,1.0
F,Rocky Mount,VA,"Psychologist, counselling",shopping_net,1045.77,19,4,2023,22,7,1.0
M,Cutler,CA,Secondary school teacher,misc_net,1045.24,11,12,2023,23,47,1.0
F,Seabrook,TX,Broadcast journalist,shopping_pos,939.23,16,4,2023,23,58,1.0
M,Oakland,CA,"Engineer, communications",shopping_net,1048.88,2,4,2023,15,14,1.0
F,Birdseye,IN,Chartered accountant,grocery_pos,351.34,13,6,2023,2,7,1.0
F,Flint,MI,Site engineer,grocery_pos,313.5,13,11,2023,2,39,1.0
F,Bronx,NY,Fisheries officer,misc_net,1023.44,3,1,2024,23,38,1.0
F,Columbia,MD,Statistician,misc_net,970.73,30,7,2023,22,38,1.0
F,Muscatine,IA,Systems developer,shopping_net,737.81,16,6,2023,13,49,1.0
M,Miami,FL,Historic buildings inspector/conservation officer,misc_pos,7.14,1,2,2024,22,20,1.0
F,Mcminnville,OR,"Engineer, civil (contracting)",grocery_pos,268.69,8,10,2023,0,35,1.0
F,Birdseye,IN,Chartered accountant,grocery_pos,10.67,13,6,2023,0,11,1.0
F,Chandler,AZ,"Pharmacist, community",misc_net,906.69,24,7,2023,22,54,1.0
F,Dansville,NY,Patent attorney,misc_net,953.67,15,7,2023,23,34,1.0
M,Fayetteville,AR,"Scientist, marine",misc_net,10.53,24,8,2023,1,6,1.0
F,Chula Vista,CA,Commercial art gallery manager,home,299.68,17,5,2023,19,13,1.0
F,Coffeyville,KS,"Biochemist, clinical",shopping_net,912.76,13,12,2023,23,38,1.0
F,Fontana,CA,Hydrographic surveyor,shopping_net,1041.84,12,1,2024,22,44,1.0
M,Toledo,OH,"Scientist, biomedical",shopping_net,1039.7,30,1,2024,22,33,1.0
F,Champaign,IL,Publishing copy,gas_transport,9.03,14,4,2023,1,9,1.0
M,Montgomery,AL,Quarry manager,misc_net,732.83,30,11,2023,23,9,1.0
M,Allison Park,PA,Software engineer,shopping_net,807.53,4,9,2023,12,1,1.0
F,Ontario,CA,"Nurse, mental health",misc_net,873.12,20,8,2023,13,19,1.0
F,Salt Lake City,UT,"Programme researcher, broadcasting/film/video",home,20.01,22,4,2023,23,17,1.0
M,Panama City,FL,Scientific laboratory technician,shopping_net,812.3,13,8,2023,22,0,1.0
F,Seattle,WA,Interior and spatial designer,home,238.23,12,11,2023,14,28,1.0
F,Palm Coast,FL,Learning disability nurse,shopping_pos,912.64,24,10,2023,2,51,1.0
F,Jackson,LA,Recycling officer,gas_transport,325.94,2,11,2023,2,37,1.0
F,Gallatin,TN,"Accountant, chartered certified",grocery_net,12.22,17,7,2023,2,0,1.0
F,Rochester,NY,Management consultant,grocery_pos,306.33,8,8,2023,8,58,1.0
M,Ellicott City,MD,"Civil engineer, contracting",shopping_net,990.36,2,4,2023,23,37,1.0
F,Huntington,WV,"Therapist, speech and language",shopping_net,753.53,9,6,2023,23,3,1.0
F,Seabrook,TX,Broadcast journalist,shopping_net,1082.07,16,4,2023,15,41,1.0
F,Nampa,ID,Technical author,shopping_net,292.08,25,4,2023,22,52,1.0
F,New Milford,NJ,"Engineer, agricultural",misc_pos,939.42,12,9,2023,2,23,1.0
F,Schenectady,NY,Professor Emeritus,entertainment,7.16,10,2,2024,0,43,1.0
